epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,77.8951,1.09087,1.59178,1.08103,1.18616,0,0.76246,0.72191,0.67433,0.40282,0.62565,0.59065,0.49018,0.16795,1.41703,1.24625,1.38767,1.2471,0,0.000665233,0.000665233,0.000665233
